Crime ID,Date & Time,Latitude,Longitude,Crime Type,Severity,Police Station Jurisdiction,Weather,Population Density,Proximity to Landmark (meters),Time of Day,Day of the Week,Holiday/Non-Holiday,Recurring Crime Location,Victim Age Group,Suspect Age Group,Weapon Involved,Arrest Made,Criminal Record Found,Number of Victims,Emergency Response Time (minutes),Crime Recorded by CCTV,Witnesses Present,Area Type,Economic Status of Area,Traffic Density,Nearby Facilities,Reporting Time (minutes)
617,1/14/2025 17:53,29.1137,73.2251,Burglary,Medium,Evansside,Clear,9731,687,Afternoon,Thursday,Non-Holiday,TRUE,41-60,18-25,FALSE,FALSE,TRUE,1,19,FALSE,8,Urban,Middle-income,Low,Train Station,14
618,1/14/2025 7:28,29.3607,75.3691,Vandalism,Medium,Lake Michael,Cloudy,19821,1009,Night,Thursday,Non-Holiday,FALSE,41-60,60+,TRUE,TRUE,TRUE,2,27,TRUE,9,Urban,High-income,High,Hospital,24
619,1/4/2025 4:33,28.9039,76.3856,Vandalism,Medium,North Marilynside,Cloudy,15056,537,Night,Tuesday,Non-Holiday,TRUE,60+,41-60,FALSE,TRUE,TRUE,2,15,TRUE,10,Suburban,High-income,Medium,Mall,29
620,1/18/2025 5:03,19.2622,73.6516,Burglary,High,Gonzalezfurt,Clear,13956,1627,Afternoon,Saturday,Non-Holiday,TRUE,26-40,60+,FALSE,FALSE,TRUE,2,29,FALSE,5,Rural,High-income,High,School,44
621,1/10/2025 5:40,20.0677,72.5229,Robbery,Low,Kristenhaven,Clear,15862,1846,Morning,Wednesday,Non-Holiday,TRUE,26-40,26-40,FALSE,TRUE,FALSE,5,15,FALSE,7,Suburban,High-income,Low,Train Station,20
622,1/13/2025 21:43,20.1165,76.4951,Assault,Low,West Joshuafort,Rainy,8881,1190,Night,Tuesday,Non-Holiday,FALSE,26-40,18-25,TRUE,FALSE,TRUE,1,9,FALSE,7,Suburban,Middle-income,Low,School,38
623,1/4/2025 2:36,26.5693,78.5436,Vandalism,High,South Cody,Cloudy,10958,1016,Morning,Thursday,Non-Holiday,FALSE,18-25,41-60,TRUE,TRUE,TRUE,5,14,FALSE,2,Urban,High-income,Low,Train Station,19
624,1/14/2025 21:39,26.8255,79.5901,Robbery,Medium,Acevedofort,Cloudy,21211,132,Night,Tuesday,Non-Holiday,FALSE,26-40,41-60,TRUE,FALSE,FALSE,2,6,TRUE,4,Suburban,Middle-income,Medium,Train Station,3
625,1/14/2025 15:59,22.0012,79.9608,Fraud,Medium,Lake Alexander,Cloudy,7629,781,Morning,Tuesday,Holiday,TRUE,41-60,60+,TRUE,FALSE,FALSE,4,6,FALSE,6,Suburban,Middle-income,High,Park,27
626,1/18/2025 20:52,26.7801,73.0587,Theft,High,Jonesport,Rainy,23100,495,Night,Wednesday,Non-Holiday,TRUE,60+,18-25,FALSE,TRUE,TRUE,2,30,TRUE,3,Urban,Low-income,Medium,School,10
627,1/9/2025 13:02,25.291,73.8956,Robbery,Low,Hansenview,Clear,5440,1608,Evening,Sunday,Holiday,TRUE,60+,41-60,TRUE,TRUE,TRUE,2,11,TRUE,2,Urban,High-income,Low,School,28
628,1/10/2025 13:11,27.7075,73.8646,Robbery,High,Port Christineside,Clear,17677,756,Afternoon,Thursday,Holiday,FALSE,26-40,60+,FALSE,TRUE,FALSE,2,21,TRUE,1,Urban,Low-income,Medium,Mall,57
629,1/15/2025 9:16,24.962,79.7818,Fraud,Low,Triciamouth,Cloudy,7483,485,Afternoon,Sunday,Non-Holiday,TRUE,26-40,60+,FALSE,FALSE,FALSE,2,18,FALSE,5,Rural,Low-income,High,School,42
630,1/19/2025 19:45,28.7961,77.4682,Theft,Low,Johnstad,Clear,7019,228,Night,Wednesday,Holiday,FALSE,18-25,60+,TRUE,TRUE,FALSE,5,29,FALSE,10,Rural,High-income,Low,Hospital,17
631,1/6/2025 22:54,26.9986,74.5525,Theft,High,Alexisside,Rainy,17138,1123,Evening,Sunday,Non-Holiday,FALSE,26-40,26-40,TRUE,TRUE,FALSE,4,19,FALSE,5,Suburban,Middle-income,Medium,Park,10
632,1/11/2025 17:36,20.5629,78.0044,Vandalism,Low,East Ravenfurt,Clear,15378,881,Afternoon,Thursday,Non-Holiday,TRUE,60+,26-40,TRUE,TRUE,TRUE,1,5,FALSE,7,Urban,Middle-income,Medium,Mall,2
633,1/4/2025 18:00,24.4705,73.2665,Burglary,Medium,Christopherborough,Clear,11224,1096,Night,Thursday,Non-Holiday,TRUE,60+,18-25,FALSE,TRUE,TRUE,3,27,FALSE,9,Suburban,Low-income,Low,Hospital,32
634,1/13/2025 15:07,27.8398,75.3308,Robbery,Medium,New Julieborough,Cloudy,10197,793,Evening,Saturday,Non-Holiday,TRUE,26-40,41-60,FALSE,FALSE,TRUE,3,23,FALSE,1,Urban,Middle-income,Medium,Park,16
635,1/16/2025 10:37,21.304,74.6096,Assault,Medium,Eugenetown,Cloudy,20603,1711,Evening,Friday,Non-Holiday,FALSE,26-40,26-40,FALSE,TRUE,TRUE,2,20,FALSE,0,Suburban,High-income,Low,Park,49
636,1/15/2025 0:56,20.6319,74.5732,Burglary,Medium,South John,Rainy,24745,1944,Evening,Monday,Non-Holiday,FALSE,26-40,41-60,TRUE,FALSE,TRUE,4,12,TRUE,10,Urban,Middle-income,Medium,Hospital,31
637,1/11/2025 1:19,25.1807,78.2695,Theft,Medium,Adrianmouth,Rainy,24817,1908,Afternoon,Sunday,Holiday,TRUE,41-60,18-25,TRUE,FALSE,TRUE,4,18,TRUE,4,Suburban,Low-income,Low,Train Station,2
638,1/4/2025 10:57,19.317,77.1519,Vandalism,Low,Sarahville,Rainy,20235,1688,Afternoon,Thursday,Non-Holiday,TRUE,60+,41-60,TRUE,FALSE,FALSE,3,11,FALSE,4,Urban,High-income,Low,Train Station,2
639,1/9/2025 3:02,20.3631,78.9419,Burglary,Medium,Thomastown,Rainy,9644,745,Night,Friday,Holiday,FALSE,41-60,60+,TRUE,FALSE,TRUE,3,15,TRUE,8,Urban,High-income,High,Mall,32
640,1/14/2025 20:23,19.7027,72.5432,Assault,Low,Lake Nicholas,Cloudy,10353,1561,Afternoon,Monday,Non-Holiday,FALSE,41-60,18-25,FALSE,FALSE,TRUE,4,17,TRUE,8,Suburban,High-income,Medium,Mall,36
641,1/9/2025 15:11,28.0513,78.5149,Vandalism,Low,North Justinshire,Clear,13544,565,Afternoon,Monday,Holiday,TRUE,26-40,60+,TRUE,TRUE,TRUE,2,9,TRUE,8,Suburban,Middle-income,Medium,Park,2
642,1/6/2025 14:28,24.6127,74.3171,Robbery,High,Jessicaburgh,Cloudy,18596,1226,Morning,Monday,Holiday,TRUE,26-40,26-40,FALSE,TRUE,FALSE,1,23,FALSE,8,Urban,Middle-income,Low,Mall,35
643,1/12/2025 4:55,19.0808,77.0214,Burglary,Medium,Martinezburgh,Rainy,23227,866,Night,Tuesday,Holiday,FALSE,41-60,26-40,FALSE,FALSE,FALSE,1,25,FALSE,7,Urban,Middle-income,High,Hospital,50
644,1/19/2025 11:46,23.4626,73.4787,Robbery,Medium,Port Samuelmouth,Clear,11736,509,Evening,Sunday,Holiday,FALSE,41-60,60+,TRUE,TRUE,FALSE,2,21,TRUE,4,Urban,Low-income,Low,Train Station,14
645,1/15/2025 18:40,24.4955,77.7595,Fraud,Medium,Kristiville,Rainy,17804,1332,Afternoon,Thursday,Non-Holiday,FALSE,26-40,18-25,TRUE,TRUE,TRUE,5,6,TRUE,4,Urban,Middle-income,Medium,Park,47
646,1/12/2025 13:30,25.2492,73.2759,Robbery,Medium,Port Robertside,Clear,11251,966,Evening,Monday,Non-Holiday,FALSE,18-25,41-60,TRUE,TRUE,FALSE,2,13,FALSE,3,Urban,High-income,High,School,57
647,1/18/2025 22:15,29.2415,75.812,Robbery,Low,New Gerald,Clear,12694,1032,Evening,Wednesday,Holiday,FALSE,18-25,26-40,TRUE,TRUE,FALSE,4,5,TRUE,7,Suburban,Middle-income,Medium,Mall,1
648,1/6/2025 20:54,25.3444,72.3523,Robbery,Medium,South Tiffanyville,Cloudy,14226,1572,Night,Tuesday,Non-Holiday,TRUE,41-60,26-40,TRUE,FALSE,TRUE,1,23,FALSE,8,Rural,Middle-income,Low,School,19
649,1/3/2025 19:57,23.0044,76.7844,Vandalism,Medium,West Patrick,Cloudy,10370,864,Evening,Saturday,Holiday,FALSE,41-60,60+,TRUE,FALSE,FALSE,4,16,FALSE,2,Rural,Middle-income,High,Hospital,27
650,1/15/2025 7:02,22.9636,75.4537,Burglary,Medium,Lake Cody,Clear,15905,1993,Evening,Saturday,Non-Holiday,FALSE,26-40,18-25,FALSE,TRUE,FALSE,5,25,TRUE,9,Urban,Low-income,High,Park,6
651,1/9/2025 23:49,28.0579,79.0458,Burglary,High,Jeffreyhaven,Clear,22025,312,Morning,Wednesday,Holiday,TRUE,41-60,60+,TRUE,FALSE,FALSE,5,17,FALSE,3,Rural,Middle-income,High,Park,45
652,1/10/2025 17:17,27.2672,72.8514,Fraud,High,Port Lisa,Rainy,10102,1808,Afternoon,Saturday,Holiday,TRUE,60+,26-40,TRUE,FALSE,TRUE,4,14,TRUE,8,Rural,Low-income,Low,School,2
653,1/5/2025 4:13,19.3421,72.9686,Assault,High,Lake Charlotte,Clear,7196,619,Night,Monday,Non-Holiday,FALSE,60+,18-25,FALSE,FALSE,FALSE,3,11,FALSE,6,Rural,High-income,Medium,Hospital,38
654,1/3/2025 3:27,19.4606,75.9307,Robbery,Medium,Palmerhaven,Rainy,16517,163,Evening,Saturday,Non-Holiday,FALSE,18-25,60+,FALSE,FALSE,TRUE,4,6,FALSE,1,Suburban,Middle-income,High,School,6
655,1/19/2025 3:19,21.6993,78.645,Fraud,Low,Aprilchester,Rainy,17446,1634,Evening,Tuesday,Non-Holiday,TRUE,41-60,41-60,FALSE,TRUE,FALSE,1,5,TRUE,9,Rural,Low-income,High,Park,5
656,1/15/2025 21:09,24.5228,75.7054,Fraud,High,Port Stevenfort,Rainy,22552,1438,Morning,Wednesday,Holiday,FALSE,26-40,60+,FALSE,TRUE,TRUE,3,24,FALSE,6,Urban,High-income,Low,School,13
657,1/8/2025 20:11,24.3036,73.9923,Vandalism,High,New Taylortown,Cloudy,10787,1682,Night,Monday,Non-Holiday,TRUE,26-40,41-60,FALSE,TRUE,FALSE,1,8,TRUE,2,Urban,High-income,High,Hospital,2
658,1/20/2025 3:53,23.8191,74.9334,Fraud,Medium,Nancyburgh,Clear,22208,1938,Evening,Saturday,Holiday,FALSE,60+,18-25,FALSE,FALSE,FALSE,1,7,TRUE,4,Rural,Middle-income,Medium,Park,33
659,1/10/2025 14:29,29.112,79.2529,Assault,Low,Leonardburgh,Clear,10308,276,Afternoon,Saturday,Holiday,FALSE,41-60,41-60,FALSE,TRUE,TRUE,5,18,TRUE,8,Urban,Low-income,Low,Mall,20
660,1/12/2025 21:23,20.4654,77.6118,Robbery,Medium,Emilytown,Clear,21718,1714,Morning,Monday,Non-Holiday,TRUE,41-60,26-40,FALSE,TRUE,FALSE,2,11,FALSE,7,Suburban,Low-income,Low,Mall,25
661,1/8/2025 7:33,25.0834,77.0162,Robbery,Low,Jamestown,Cloudy,9160,1856,Afternoon,Sunday,Holiday,FALSE,18-25,26-40,TRUE,FALSE,FALSE,2,13,FALSE,0,Suburban,Low-income,Medium,Park,2
662,1/12/2025 13:00,21.1187,77.812,Theft,Medium,New Briannafort,Rainy,24871,1812,Afternoon,Saturday,Holiday,FALSE,60+,26-40,TRUE,FALSE,FALSE,1,18,TRUE,6,Urban,High-income,Low,Mall,50
663,1/9/2025 17:49,26.0554,74.9562,Vandalism,Medium,New Stevenstad,Rainy,16189,721,Evening,Wednesday,Non-Holiday,FALSE,60+,26-40,FALSE,FALSE,TRUE,4,15,TRUE,4,Rural,Middle-income,Medium,Train Station,39
664,1/12/2025 3:10,24.6487,74.5044,Theft,Low,Mariahaven,Cloudy,11267,813,Evening,Tuesday,Non-Holiday,FALSE,41-60,41-60,FALSE,TRUE,TRUE,3,11,FALSE,8,Rural,Middle-income,Low,Park,38
665,1/18/2025 1:27,24.7212,72.9377,Fraud,Medium,East Candacechester,Cloudy,13094,521,Evening,Tuesday,Non-Holiday,FALSE,26-40,60+,FALSE,FALSE,FALSE,5,15,TRUE,4,Rural,Low-income,Medium,School,25
666,1/14/2025 10:00,27.9443,79.8709,Robbery,Low,Shawnshire,Clear,13349,2000,Night,Thursday,Non-Holiday,FALSE,26-40,41-60,TRUE,FALSE,FALSE,5,8,FALSE,6,Suburban,Middle-income,Low,Mall,12
667,1/14/2025 9:53,20.3521,78.081,Robbery,Low,Kellystad,Clear,14088,320,Evening,Tuesday,Holiday,FALSE,26-40,18-25,TRUE,TRUE,TRUE,3,24,FALSE,4,Suburban,Low-income,Low,Mall,40
668,1/5/2025 6:39,25.6403,78.0138,Burglary,Medium,West Lisa,Clear,9971,147,Evening,Sunday,Holiday,TRUE,60+,26-40,TRUE,TRUE,TRUE,5,28,FALSE,7,Urban,Low-income,Low,Park,15
669,1/4/2025 14:35,21.6623,76.8769,Assault,Low,Port Matthewchester,Rainy,8518,106,Afternoon,Saturday,Non-Holiday,FALSE,60+,60+,TRUE,TRUE,TRUE,1,18,FALSE,7,Urban,High-income,Medium,Hospital,49
670,1/8/2025 11:50,23.1818,76.3301,Theft,Low,Michelleland,Cloudy,21106,994,Evening,Wednesday,Holiday,FALSE,60+,60+,TRUE,FALSE,TRUE,1,24,FALSE,2,Suburban,Low-income,Low,Train Station,23
671,1/3/2025 15:30,23.4561,73.9901,Theft,Low,West Donna,Rainy,24675,1897,Night,Monday,Holiday,TRUE,60+,18-25,FALSE,FALSE,FALSE,4,5,FALSE,6,Rural,Middle-income,Medium,School,28
672,1/2/2025 18:33,21.8042,73.8285,Theft,Medium,Jessicaton,Rainy,10180,445,Afternoon,Sunday,Holiday,TRUE,60+,41-60,TRUE,TRUE,TRUE,2,7,TRUE,4,Urban,High-income,Medium,Park,10
673,1/16/2025 17:21,22.2247,78.868,Theft,Low,Gordonfurt,Clear,18417,738,Afternoon,Friday,Holiday,TRUE,18-25,18-25,TRUE,FALSE,FALSE,4,10,TRUE,0,Urban,High-income,High,School,5
674,1/4/2025 1:49,27.5012,74.1524,Assault,High,West Tyrone,Clear,20156,1233,Evening,Saturday,Holiday,TRUE,26-40,26-40,TRUE,FALSE,TRUE,3,21,TRUE,8,Rural,Low-income,Medium,Mall,11
675,1/14/2025 12:08,19.5318,73.2473,Assault,Low,Terryhaven,Cloudy,17032,1275,Evening,Thursday,Holiday,FALSE,26-40,18-25,TRUE,TRUE,TRUE,1,17,TRUE,0,Suburban,Middle-income,High,Park,44
676,1/19/2025 13:52,27.2968,76.4025,Fraud,Medium,New Christine,Cloudy,20290,1425,Evening,Sunday,Non-Holiday,FALSE,60+,26-40,FALSE,TRUE,TRUE,2,7,FALSE,4,Urban,High-income,Medium,Park,25
677,1/2/2025 7:51,22.2947,72.191,Vandalism,Low,Lake Nathanfurt,Clear,12063,991,Afternoon,Thursday,Holiday,FALSE,60+,26-40,TRUE,TRUE,TRUE,4,13,FALSE,6,Suburban,High-income,Medium,Train Station,57
678,1/4/2025 2:25,21.2516,73.0433,Robbery,Low,North Garrett,Clear,8318,705,Evening,Monday,Non-Holiday,FALSE,60+,60+,TRUE,FALSE,FALSE,5,22,FALSE,0,Suburban,Low-income,Medium,Train Station,13
679,1/6/2025 8:07,22.4138,76.0537,Robbery,Low,Martinstad,Clear,23402,652,Morning,Monday,Holiday,FALSE,18-25,60+,FALSE,FALSE,FALSE,3,24,FALSE,4,Suburban,Low-income,High,Hospital,8
680,1/11/2025 12:52,28.7189,78.0679,Vandalism,High,New Michaelside,Clear,22956,1592,Morning,Tuesday,Non-Holiday,FALSE,60+,41-60,TRUE,TRUE,TRUE,1,24,FALSE,4,Suburban,Low-income,Low,School,20
681,1/3/2025 6:36,19.1333,73.0635,Vandalism,High,South Kathleen,Clear,18683,1737,Afternoon,Thursday,Non-Holiday,TRUE,18-25,18-25,TRUE,TRUE,FALSE,4,30,TRUE,3,Suburban,Low-income,High,Park,8
682,1/10/2025 17:14,19.8797,75.6769,Theft,High,Wolfeshire,Cloudy,17193,1842,Night,Wednesday,Non-Holiday,FALSE,26-40,41-60,TRUE,TRUE,TRUE,4,20,FALSE,5,Rural,Middle-income,Medium,Park,4
683,1/3/2025 17:59,29.4731,74.4027,Theft,Low,Craneview,Clear,23186,557,Afternoon,Tuesday,Non-Holiday,TRUE,18-25,41-60,FALSE,FALSE,FALSE,5,15,FALSE,1,Urban,Low-income,High,Park,60
684,1/7/2025 6:15,26.2917,78.1997,Robbery,Medium,Joview,Rainy,19161,415,Night,Thursday,Holiday,FALSE,41-60,18-25,FALSE,TRUE,FALSE,4,17,TRUE,6,Suburban,Low-income,Medium,Mall,40
685,1/15/2025 14:01,27.8498,74.6889,Burglary,Medium,Lake John,Cloudy,17348,1847,Morning,Monday,Holiday,TRUE,18-25,26-40,FALSE,FALSE,TRUE,2,6,TRUE,7,Urban,Low-income,Low,Train Station,54
686,1/11/2025 3:51,23.0344,77.4853,Fraud,Medium,New Anthony,Cloudy,23743,279,Morning,Tuesday,Non-Holiday,FALSE,18-25,18-25,TRUE,TRUE,TRUE,2,30,TRUE,6,Suburban,Low-income,Medium,Hospital,19
687,1/2/2025 16:52,25.7698,76.2087,Burglary,Medium,Lake Jefferyville,Clear,7128,1046,Evening,Tuesday,Holiday,FALSE,26-40,41-60,TRUE,FALSE,FALSE,2,27,FALSE,7,Suburban,High-income,Medium,Train Station,42
688,1/11/2025 23:34,26.7622,75.2088,Assault,Medium,East Jodi,Cloudy,15702,531,Afternoon,Thursday,Holiday,TRUE,18-25,18-25,TRUE,TRUE,TRUE,1,19,TRUE,2,Rural,Low-income,Medium,Train Station,45
689,1/17/2025 20:45,22.5195,73.914,Vandalism,Medium,Snydermouth,Rainy,9017,1419,Evening,Saturday,Holiday,FALSE,18-25,41-60,TRUE,FALSE,TRUE,3,7,TRUE,0,Suburban,Middle-income,Low,Park,30
690,1/14/2025 6:14,26.2416,75.1799,Fraud,Medium,Jamesview,Rainy,9354,1770,Evening,Saturday,Non-Holiday,FALSE,26-40,18-25,TRUE,FALSE,FALSE,1,20,FALSE,2,Urban,Low-income,Low,Hospital,39
691,1/4/2025 6:03,24.4489,74.2229,Assault,High,Jeffreyhaven,Clear,18692,178,Morning,Saturday,Non-Holiday,FALSE,41-60,41-60,TRUE,TRUE,FALSE,5,11,TRUE,2,Suburban,High-income,High,Hospital,18
692,1/14/2025 14:03,24.8396,79.1167,Burglary,High,Shawnborough,Cloudy,11444,990,Morning,Thursday,Non-Holiday,FALSE,18-25,41-60,FALSE,TRUE,FALSE,5,25,TRUE,7,Suburban,Middle-income,High,Hospital,15
693,1/6/2025 17:36,29.154,78.6784,Assault,Medium,Tammystad,Rainy,14839,1925,Morning,Sunday,Holiday,FALSE,60+,41-60,TRUE,TRUE,TRUE,2,19,TRUE,6,Urban,Middle-income,Low,School,52
694,1/5/2025 15:47,27.8361,76.2821,Burglary,Medium,New Christopherborough,Clear,21441,1878,Evening,Sunday,Holiday,FALSE,26-40,41-60,TRUE,TRUE,FALSE,5,28,FALSE,2,Rural,High-income,Low,School,44
695,1/8/2025 17:45,23.7245,74.6302,Assault,Medium,Torresburgh,Clear,8259,365,Evening,Tuesday,Non-Holiday,FALSE,60+,26-40,FALSE,TRUE,TRUE,3,8,FALSE,4,Rural,High-income,High,School,5
696,1/1/2025 8:41,29.8109,78.9858,Robbery,Low,Isabellachester,Clear,13849,466,Morning,Sunday,Non-Holiday,FALSE,18-25,60+,TRUE,FALSE,FALSE,1,16,TRUE,5,Urban,Middle-income,Low,Hospital,17
697,1/6/2025 21:48,26.9785,79.2874,Burglary,Low,Millsview,Clear,10317,398,Evening,Tuesday,Holiday,FALSE,41-60,18-25,FALSE,FALSE,FALSE,1,30,FALSE,3,Urban,Low-income,High,Park,50
698,1/14/2025 18:12,25.4499,77.5788,Fraud,Low,Port Lynn,Cloudy,21199,1241,Night,Thursday,Non-Holiday,FALSE,26-40,18-25,TRUE,FALSE,TRUE,1,23,FALSE,0,Rural,Middle-income,High,Train Station,27
699,1/8/2025 0:53,27.2471,72.0595,Theft,Medium,South Tristan,Clear,9393,1826,Morning,Friday,Holiday,TRUE,60+,60+,FALSE,TRUE,TRUE,3,12,FALSE,8,Suburban,Middle-income,Low,School,4
700,1/17/2025 21:46,29.3295,77.3186,Assault,High,Donnamouth,Rainy,17438,413,Evening,Wednesday,Non-Holiday,TRUE,41-60,18-25,FALSE,FALSE,FALSE,4,5,TRUE,4,Suburban,Low-income,High,School,56
701,1/4/2025 1:17,20.5117,76.1996,Burglary,Low,North Nicole,Rainy,8715,294,Evening,Sunday,Non-Holiday,FALSE,18-25,26-40,TRUE,TRUE,TRUE,1,13,FALSE,8,Rural,Low-income,High,Hospital,60
702,1/4/2025 4:57,25.351,77.5239,Theft,High,Port Anthonyburgh,Cloudy,14749,305,Night,Sunday,Holiday,FALSE,60+,18-25,FALSE,FALSE,TRUE,2,7,TRUE,9,Urban,Low-income,Medium,School,31
703,1/17/2025 12:07,27.9045,75.2479,Robbery,Medium,New Lorimouth,Clear,24361,1249,Afternoon,Monday,Non-Holiday,TRUE,26-40,18-25,TRUE,FALSE,TRUE,2,10,TRUE,6,Urban,High-income,High,Train Station,37
704,1/16/2025 6:23,27.7413,78.2101,Assault,Medium,Nunezmouth,Cloudy,12795,221,Night,Tuesday,Non-Holiday,TRUE,41-60,41-60,TRUE,FALSE,FALSE,5,14,FALSE,3,Rural,Low-income,High,Park,17
705,1/17/2025 19:15,26.1317,75.9814,Robbery,Medium,Lake John,Cloudy,11264,1629,Evening,Saturday,Holiday,TRUE,18-25,26-40,TRUE,TRUE,TRUE,2,28,TRUE,1,Rural,Middle-income,Low,Mall,18
706,1/6/2025 10:50,29.5534,76.5966,Fraud,Low,Lopezmouth,Cloudy,8629,1799,Morning,Thursday,Holiday,FALSE,26-40,60+,TRUE,TRUE,TRUE,3,15,FALSE,6,Rural,High-income,High,Train Station,29
707,1/1/2025 21:18,26.2943,78.862,Assault,Low,Lake Patrick,Rainy,16572,485,Afternoon,Thursday,Non-Holiday,FALSE,60+,18-25,FALSE,TRUE,FALSE,4,10,TRUE,0,Rural,Middle-income,High,Train Station,14
708,1/1/2025 21:48,23.5474,79.0505,Assault,Medium,Sharimouth,Rainy,10801,972,Morning,Thursday,Holiday,FALSE,41-60,41-60,TRUE,FALSE,TRUE,3,20,FALSE,4,Urban,Middle-income,Low,Park,58
709,1/20/2025 1:57,20.4684,78.2481,Fraud,Medium,West Hannah,Rainy,12172,1229,Afternoon,Monday,Non-Holiday,FALSE,41-60,18-25,FALSE,FALSE,FALSE,1,7,TRUE,3,Suburban,Middle-income,Low,Hospital,55
710,1/9/2025 1:56,25.7495,78.392,Burglary,Low,East Nancy,Cloudy,21286,1182,Morning,Tuesday,Holiday,FALSE,60+,41-60,TRUE,FALSE,TRUE,2,8,FALSE,6,Suburban,High-income,Medium,Hospital,13
711,1/7/2025 19:27,25.9173,77.3587,Burglary,High,Jeffreymouth,Cloudy,16694,296,Night,Thursday,Holiday,TRUE,41-60,18-25,FALSE,FALSE,FALSE,2,22,FALSE,7,Urban,Middle-income,High,School,45
712,1/16/2025 10:58,19.839,76.5213,Assault,Low,Michaelside,Rainy,6437,519,Night,Thursday,Holiday,TRUE,60+,26-40,TRUE,TRUE,TRUE,3,8,TRUE,4,Urban,High-income,Medium,School,18
713,1/3/2025 19:31,26.0732,79.1184,Assault,Low,Port Troyborough,Rainy,12756,1352,Morning,Monday,Non-Holiday,TRUE,18-25,60+,FALSE,TRUE,TRUE,4,11,FALSE,5,Urban,Low-income,High,Hospital,15
714,1/3/2025 7:24,29.1729,74.2214,Vandalism,High,Murphyton,Rainy,16694,1642,Night,Friday,Holiday,TRUE,18-25,18-25,FALSE,TRUE,TRUE,2,12,TRUE,2,Urban,Low-income,Low,Mall,19
715,1/9/2025 2:43,24.0694,77.2933,Assault,High,New John,Clear,6031,341,Afternoon,Wednesday,Non-Holiday,FALSE,26-40,18-25,TRUE,FALSE,FALSE,1,10,FALSE,0,Rural,Low-income,High,Park,7
716,1/18/2025 23:47,19.9331,73.2603,Robbery,Low,West Charlesburgh,Rainy,8553,990,Afternoon,Saturday,Holiday,FALSE,41-60,60+,TRUE,TRUE,FALSE,4,10,FALSE,4,Suburban,Middle-income,High,Mall,60
717,1/15/2025 12:34,27.0676,78.1745,Robbery,Low,Snydermouth,Rainy,14684,869,Night,Monday,Holiday,TRUE,18-25,26-40,TRUE,FALSE,FALSE,5,27,TRUE,0,Rural,Low-income,High,Mall,52
718,1/17/2025 6:58,20.3907,79.264,Burglary,High,Debbiemouth,Cloudy,7430,594,Morning,Wednesday,Holiday,FALSE,41-60,41-60,TRUE,TRUE,TRUE,4,20,TRUE,2,Urban,High-income,High,School,34
719,1/10/2025 20:53,20.626,75.5388,Vandalism,High,Bankshaven,Cloudy,22915,264,Evening,Thursday,Holiday,FALSE,41-60,18-25,TRUE,TRUE,TRUE,1,30,TRUE,1,Suburban,Low-income,High,Hospital,6
720,1/15/2025 22:02,19.909,73.5234,Robbery,Medium,Bakerside,Cloudy,17174,217,Morning,Saturday,Holiday,FALSE,41-60,60+,TRUE,FALSE,FALSE,3,10,TRUE,8,Urban,High-income,High,Hospital,35
721,1/10/2025 14:55,24.2446,75.9291,Robbery,Low,West Adriennechester,Clear,14469,1126,Morning,Wednesday,Non-Holiday,FALSE,18-25,60+,FALSE,TRUE,TRUE,5,6,TRUE,10,Suburban,Low-income,Medium,Train Station,41
722,1/15/2025 16:13,22.7564,74.8917,Burglary,Medium,Johnsonland,Cloudy,9913,929,Night,Friday,Holiday,TRUE,60+,26-40,FALSE,TRUE,FALSE,3,26,TRUE,5,Suburban,Low-income,High,Park,47
723,1/3/2025 6:00,19.4606,77.7143,Fraud,Medium,Craigborough,Clear,18327,525,Afternoon,Thursday,Non-Holiday,FALSE,18-25,26-40,TRUE,TRUE,TRUE,3,30,TRUE,1,Suburban,Middle-income,High,School,57
724,1/4/2025 1:42,25.1137,76.2343,Robbery,Medium,Port Cathy,Cloudy,13475,1855,Afternoon,Friday,Non-Holiday,FALSE,26-40,26-40,FALSE,TRUE,TRUE,4,13,TRUE,2,Rural,Low-income,Low,Park,40
725,1/4/2025 11:25,26.4569,77.8079,Burglary,High,Jeffreytown,Cloudy,15076,934,Evening,Tuesday,Holiday,TRUE,60+,26-40,FALSE,FALSE,TRUE,1,14,FALSE,1,Suburban,Low-income,Medium,Train Station,41
726,1/1/2025 21:23,23.2887,74.8374,Theft,Medium,Boydberg,Clear,11114,925,Afternoon,Saturday,Non-Holiday,FALSE,26-40,41-60,TRUE,TRUE,TRUE,4,17,FALSE,6,Suburban,Middle-income,High,Hospital,53
727,1/14/2025 15:40,24.8339,79.3302,Robbery,Low,Burtonmouth,Cloudy,8570,854,Afternoon,Friday,Holiday,FALSE,41-60,26-40,FALSE,TRUE,FALSE,1,14,TRUE,4,Urban,Low-income,Low,Mall,49
728,1/7/2025 5:49,28.0633,73.5546,Burglary,Medium,Martinezview,Cloudy,15324,1909,Morning,Thursday,Holiday,TRUE,18-25,18-25,TRUE,FALSE,FALSE,1,22,TRUE,9,Urban,Low-income,High,School,41
729,1/5/2025 19:52,26.4666,75.9406,Assault,Medium,Port David,Cloudy,15584,562,Morning,Thursday,Holiday,TRUE,18-25,60+,FALSE,FALSE,TRUE,4,21,FALSE,8,Rural,High-income,Low,School,59
730,1/18/2025 23:52,21.0331,78.5628,Robbery,High,Port Sheilaport,Clear,15963,1694,Night,Monday,Holiday,TRUE,26-40,60+,FALSE,FALSE,FALSE,3,28,FALSE,9,Urban,High-income,Medium,School,57
